segmentId,newSegmentId,speedLimit,frc,distance,lat,lon,timeSet,timeSetName,dateRange,averageSpeed,medianSpeed,harmonicAverageSpeed,standardDeviationSpeed,averageTravelTime,medianTravelTime,travelTimeRatio,sampleSize,travelTimeStandardDeviation,speedP5,speedP10,speedP15,speedP20,speedP25,speedP30,speedP35,speedP40,speedP45,speedP50,speedP55,speedP60,speedP65,speedP70,speedP75,speedP80,speedP85,speedP90,speedP95
15040005000841,00004d41-3200-0400-0000-000000571ab8,60,7,29.75,33.55135,-7.68588,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040005000841,00004d41-3200-0400-0000-000000571ab8,60,7,29.75,33.55135,-7.68588,6,0:00-4:00,1,8.5,8.5,8.5,0.0,12.6,12.6,0.0,1,0.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
15040002848774,00004d41-3200-0400-0000-000000571ab9,60,7,29.67,33.5511,-7.68576,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848774,00004d41-3200-0400-0000-000000571ab9,60,7,29.67,33.5511,-7.68576,3,5:00-9:00,1,13.0,13.0,13.0,0.0,8.22,8.22,0.0,1,0.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
15040002848774,00004d41-3200-0400-0000-000000571ab9,60,7,29.67,33.5511,-7.68576,4,16:00-21:00,1,17.7,21.0,16.1,5.8,6.63,5.09,0.0,3,2.67,11,11,11,11,11,11,21,21,21,21,21,21,21,21,21,21,21,21,21
15040002848774,00004d41-3200-0400-0000-000000571ab9,60,7,29.67,33.5511,-7.68576,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848774,00004d41-3200-0400-0000-000000571ab9,60,7,29.67,33.5511,-7.68576,6,0:00-4:00,1,8.5,8.5,8.5,0.0,12.57,12.57,0.0,1,0.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
15040004983035,00004d41-3200-0400-0000-000000571aba,60,7,31.74,33.55152,-7.68536,2,10:00-16:00,1,20.4,20.0,13.3,9.5,8.59,5.71,1.0,6,8.6,4,4,4,16,16,16,20,20,20,20,23,23,23,29,29,29,30,30,30
15040004983035,00004d41-3200-0400-0000-000000571aba,60,7,31.74,33.55152,-7.68536,3,5:00-9:00,1,26.5,19.0,24.4,10.6,4.69,6.01,0.55,2,1.88,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34
15040004983035,00004d41-3200-0400-0000-000000571aba,60,7,31.74,33.55152,-7.68536,4,16:00-21:00,1,21.7,21.0,20.0,6.2,5.72,5.44,0.67,11,1.91,11,15,15,19,19,20,20,21,21,21,22,22,22,22,24,24,31,31,33
15040004983035,00004d41-3200-0400-0000-000000571aba,60,7,31.74,33.55152,-7.68536,5,22:00-24:00,1,20.8,19.0,19.4,6.2,5.9,6.01,0.69,9,1.55,14,14,16,16,16,16,17,17,19,19,19,21,21,24,24,27,27,33,33
15040004983035,00004d41-3200-0400-0000-000000571aba,60,7,31.74,33.55152,-7.68536,6,0:00-4:00,1,25.7,21.0,24.1,7.2,4.74,5.44,0.55,6,1.24,19,19,19,19,19,19,21,21,21,21,29,29,29,29,29,29,37,37,37
15040006421827,00004d41-3200-0400-0000-000000571abb,60,7,26.97,33.55124,-7.68528,2,10:00-16:00,1,20.4,20.0,13.3,9.5,7.3,4.85,1.0,6,7.31,4,4,4,16,16,16,20,20,20,20,23,23,23,29,29,29,30,30,30
15040006421827,00004d41-3200-0400-0000-000000571abb,60,7,26.97,33.55124,-7.68528,3,5:00-9:00,1,26.5,19.0,24.4,10.6,3.98,5.11,0.55,2,1.59,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34
15040006421827,00004d41-3200-0400-0000-000000571abb,60,7,26.97,33.55124,-7.68528,4,16:00-21:00,1,21.7,21.0,20.0,6.2,4.86,4.62,0.67,11,1.62,11,15,15,19,19,20,20,21,21,21,22,22,22,22,24,24,31,31,33
15040006421827,00004d41-3200-0400-0000-000000571abb,60,7,26.97,33.55124,-7.68528,5,22:00-24:00,1,20.8,19.0,19.4,6.2,5.01,5.11,0.69,9,1.31,14,14,16,16,16,16,17,17,19,19,19,21,21,24,24,27,27,33,33
15040006421827,00004d41-3200-0400-0000-000000571abb,60,7,26.97,33.55124,-7.68528,6,0:00-4:00,1,25.7,21.0,24.1,7.2,4.03,4.62,0.55,6,1.06,19,19,19,19,19,19,21,21,21,21,29,29,29,29,29,29,37,37,37
15040003796684,00004d41-3200-0400-0000-000000571abc,60,7,47.02,33.5511,-7.68576,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796684,00004d41-3200-0400-0000-000000571abc,60,7,47.02,33.5511,-7.68576,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796684,00004d41-3200-0400-0000-000000571abc,60,7,47.02,33.5511,-7.68576,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796684,00004d41-3200-0400-0000-000000571abc,60,7,47.02,33.5511,-7.68576,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796684,00004d41-3200-0400-0000-000000571abc,60,7,47.02,33.5511,-7.68576,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902573,00004d41-3200-0400-0000-000000571abd,60,7,24.21,33.54373,-7.6799,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902573,00004d41-3200-0400-0000-000000571abd,60,7,24.21,33.54373,-7.6799,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902573,00004d41-3200-0400-0000-000000571abd,60,7,24.21,33.54373,-7.6799,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902573,00004d41-3200-0400-0000-000000571abd,60,7,24.21,33.54373,-7.6799,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902573,00004d41-3200-0400-0000-000000571abd,60,7,24.21,33.54373,-7.6799,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004097523,00004d41-3200-0400-0000-000000571abe,60,6,17.61,33.54425,-7.67897,2,10:00-16:00,1,23.3,24.0,16.9,7.2,3.76,2.64,1.0,2341,7.94,10,14,17,18,20,21,22,22,23,24,25,25,26,27,28,29,30,31,34
15040004097523,00004d41-3200-0400-0000-000000571abe,60,6,17.61,33.54425,-7.67897,3,5:00-9:00,1,28.7,29.0,20.4,7.8,3.1,2.19,0.83,243,7.49,16,20,23,24,25,26,27,27,28,29,30,30,31,32,33,34,36,38,40
15040004097523,00004d41-3200-0400-0000-000000571abe,60,6,17.61,33.54425,-7.67897,4,16:00-21:00,1,21.4,22.0,15.0,7.4,4.22,2.88,1.12,2294,8.51,8,12,14,16,17,18,19,20,21,22,23,23,24,25,26,27,28,30,32
15040004097523,00004d41-3200-0400-0000-000000571abe,60,6,17.61,33.54425,-7.67897,5,22:00-24:00,1,24.2,25.0,18.8,7.3,3.38,2.54,0.9,785,5.18,12,15,18,19,21,21,22,23,24,25,26,26,27,28,28,29,30,32,35
15040004097523,00004d41-3200-0400-0000-000000571abe,60,6,17.61,33.54425,-7.67897,6,0:00-4:00,1,28.7,28.0,23.3,8.1,2.72,2.26,0.72,571,3.08,16,20,22,23,25,25,26,27,28,28,29,30,31,32,34,34,36,38,42
15040004653355,00004d41-3200-0400-0000-000000571abf,60,6,26.78,33.54439,-7.67905,2,10:00-16:00,1,24.7,25.0,17.9,7.7,5.38,3.86,1.0,2359,13.67,11,16,18,20,21,22,23,24,24,25,26,27,27,28,29,30,32,34,36
15040004653355,00004d41-3200-0400-0000-000000571abf,60,6,26.78,33.54439,-7.67905,3,5:00-9:00,1,30.6,30.0,22.6,8.3,4.26,3.21,0.79,247,10.21,17,21,24,25,26,27,28,29,30,30,32,33,34,35,36,37,38,40,43
15040004653355,00004d41-3200-0400-0000-000000571abf,60,6,26.78,33.54439,-7.67905,4,16:00-21:00,1,23.5,24.0,17.7,7.9,5.45,4.02,1.01,2303,7.92,9,14,16,18,19,20,21,22,23,24,25,25,26,27,28,29,31,33,35
15040004653355,00004d41-3200-0400-0000-000000571abf,60,6,26.78,33.54439,-7.67905,5,22:00-24:00,1,26.1,26.0,22.0,7.5,4.38,3.71,0.81,797,3.51,13,17,20,21,22,23,24,25,25,26,27,28,28,29,30,31,33,35,38
15040004653355,00004d41-3200-0400-0000-000000571abf,60,6,26.78,33.54439,-7.67905,6,0:00-4:00,1,30.1,30.0,24.8,8.4,3.88,3.21,0.72,578,4.16,16,20,23,24,25,27,28,29,29,30,31,32,33,34,35,36,38,41,44
15040005000847,00004d41-3200-0400-0000-000000571ac0,60,7,25.85,33.54439,-7.67905,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040005000847,00004d41-3200-0400-0000-000000571ac0,60,7,25.85,33.54439,-7.67905,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040005000847,00004d41-3200-0400-0000-000000571ac0,60,7,25.85,33.54439,-7.67905,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040005000847,00004d41-3200-0400-0000-000000571ac0,60,7,25.85,33.54439,-7.67905,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040005000847,00004d41-3200-0400-0000-000000571ac0,60,7,25.85,33.54439,-7.67905,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848753,00004d41-3200-0400-0000-000000571ac1,60,7,32.67,33.54395,-7.6812,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848753,00004d41-3200-0400-0000-000000571ac1,60,7,32.67,33.54395,-7.6812,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848753,00004d41-3200-0400-0000-000000571ac1,60,7,32.67,33.54395,-7.6812,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848753,00004d41-3200-0400-0000-000000571ac1,60,7,32.67,33.54395,-7.6812,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848753,00004d41-3200-0400-0000-000000571ac1,60,7,32.67,33.54395,-7.6812,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983040,00004d41-3200-0400-0000-000000571ac2,60,7,74.04,33.54369,-7.68103,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983040,00004d41-3200-0400-0000-000000571ac2,60,7,74.04,33.54369,-7.68103,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983040,00004d41-3200-0400-0000-000000571ac2,60,7,74.04,33.54369,-7.68103,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983040,00004d41-3200-0400-0000-000000571ac2,60,7,74.04,33.54369,-7.68103,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983040,00004d41-3200-0400-0000-000000571ac2,60,7,74.04,33.54369,-7.68103,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796689,00004d41-3200-0400-0000-000000571ac4,60,7,68.31,33.5438,-7.6808,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796689,00004d41-3200-0400-0000-000000571ac4,60,7,68.31,33.5438,-7.6808,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796689,00004d41-3200-0400-0000-000000571ac4,60,7,68.31,33.5438,-7.6808,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796689,00004d41-3200-0400-0000-000000571ac4,60,7,68.31,33.5438,-7.6808,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003796689,00004d41-3200-0400-0000-000000571ac4,60,7,68.31,33.5438,-7.6808,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902586,00004d41-3200-0400-0000-000000571ac5,60,7,24.92,33.54369,-7.68103,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902586,00004d41-3200-0400-0000-000000571ac5,60,7,24.92,33.54369,-7.68103,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902586,00004d41-3200-0400-0000-000000571ac5,60,7,24.92,33.54369,-7.68103,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902586,00004d41-3200-0400-0000-000000571ac5,60,7,24.92,33.54369,-7.68103,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902586,00004d41-3200-0400-0000-000000571ac5,60,7,24.92,33.54369,-7.68103,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004097526,00004d41-3200-0400-0000-000000571ac6,60,7,33.11,33.54435,-7.68113,2,10:00-16:00,1,23.0,23.0,23.0,0.0,5.18,5.18,1.0,1,0.0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
15040004097526,00004d41-3200-0400-0000-000000571ac6,60,7,33.11,33.54435,-7.68113,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004097526,00004d41-3200-0400-0000-000000571ac6,60,7,33.11,33.54435,-7.68113,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004097526,00004d41-3200-0400-0000-000000571ac6,60,7,33.11,33.54435,-7.68113,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004097526,00004d41-3200-0400-0000-000000571ac6,60,7,33.11,33.54435,-7.68113,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004653359,00004d41-3200-0400-0000-000000571ac7,60,7,35.76,33.54409,-7.68097,2,10:00-16:00,1,13.0,13.0,13.0,0.0,9.9,9.9,1.0,1,0.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
15040004653359,00004d41-3200-0400-0000-000000571ac7,60,7,35.76,33.54409,-7.68097,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004653359,00004d41-3200-0400-0000-000000571ac7,60,7,35.76,33.54409,-7.68097,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004653359,00004d41-3200-0400-0000-000000571ac7,60,7,35.76,33.54409,-7.68097,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004653359,00004d41-3200-0400-0000-000000571ac7,60,7,35.76,33.54409,-7.68097,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848758,00004d41-3200-0400-0000-000000571ac9,60,7,24.24,33.54299,-7.68081,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848758,00004d41-3200-0400-0000-000000571ac9,60,7,24.24,33.54299,-7.68081,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848758,00004d41-3200-0400-0000-000000571ac9,60,7,24.24,33.54299,-7.68081,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848758,00004d41-3200-0400-0000-000000571ac9,60,7,24.24,33.54299,-7.68081,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040002848758,00004d41-3200-0400-0000-000000571ac9,60,7,24.24,33.54299,-7.68081,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983051,00004d41-3200-0400-0000-000000571aca,60,7,40.06,33.54316,-7.68097,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983051,00004d41-3200-0400-0000-000000571aca,60,7,40.06,33.54316,-7.68097,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983051,00004d41-3200-0400-0000-000000571aca,60,7,40.06,33.54316,-7.68097,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983051,00004d41-3200-0400-0000-000000571aca,60,7,40.06,33.54316,-7.68097,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004983051,00004d41-3200-0400-0000-000000571aca,60,7,40.06,33.54316,-7.68097,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040006421814,00004d41-3200-0400-0000-000000571acb,60,7,63.19,33.54344,-7.68125,2,10:00-16:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040006421814,00004d41-3200-0400-0000-000000571acb,60,7,63.19,33.54344,-7.68125,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040006421814,00004d41-3200-0400-0000-000000571acb,60,7,63.19,33.54344,-7.68125,4,16:00-21:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040006421814,00004d41-3200-0400-0000-000000571acb,60,7,63.19,33.54344,-7.68125,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040006421814,00004d41-3200-0400-0000-000000571acb,60,7,63.19,33.54344,-7.68125,6,0:00-4:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040003902544,00004d41-3200-0400-0000-000000571acd,60,7,39.24,33.5407,-7.67601,2,10:00-16:00,1,12.8,11.0,5.5,13.7,25.79,12.84,1.0,23,31.29,1,3,4,4,4,5,9,10,10,11,11,12,12,14,14,17,20,21,21
15040003902544,00004d41-3200-0400-0000-000000571acd,60,7,39.24,33.5407,-7.67601,3,5:00-9:00,1,20.0,20.0,20.0,0.0,7.06,7.06,0.27,1,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
15040003902544,00004d41-3200-0400-0000-000000571acd,60,7,39.24,33.5407,-7.67601,4,16:00-21:00,1,10.4,9.8,7.1,5.1,19.85,14.41,0.77,34,19.7,2,5,6,6,7,7,7,8,10,10,10,11,13,13,14,15,16,18,19
15040003902544,00004d41-3200-0400-0000-000000571acd,60,7,39.24,33.5407,-7.67601,5,22:00-24:00,1,12.0,9.6,6.6,7.6,21.49,14.72,0.83,11,24.23,2,3,3,8,8,9,9,9,9,10,11,11,13,13,20,20,23,23,25
15040003902544,00004d41-3200-0400-0000-000000571acd,60,7,39.24,33.5407,-7.67601,6,0:00-4:00,1,11.8,8.9,4.9,11.5,28.67,15.87,1.11,8,30.51,2,2,2,2,2,6,6,9,9,9,10,10,13,13,13,14,14,38,38
15040005000858,00004d41-3200-0400-0000-000000571ad0,60,7,48.14,33.54113,-7.67633,2,10:00-16:00,1,13.7,11.0,8.0,12.7,21.76,15.75,1.0,49,18.33,3,4,5,6,7,9,9,10,11,11,12,13,14,15,16,17,17,20,40
15040005000858,00004d41-3200-0400-0000-000000571ad0,60,7,48.14,33.54113,-7.67633,3,5:00-9:00,1,11.4,13.0,4.8,6.7,36.01,13.33,1.65,4,48.22,2,2,2,2,2,13,13,13,13,13,15,15,15,15,15,16,16,16,16
15040005000858,00004d41-3200-0400-0000-000000571ad0,60,7,48.14,33.54113,-7.67633,4,16:00-21:00,1,15.0,13.0,6.8,13.6,25.36,13.33,1.17,44,28.41,2,3,3,3,8,9,10,12,13,13,14,15,15,15,20,22,23,24,26
15040005000858,00004d41-3200-0400-0000-000000571ad0,60,7,48.14,33.54113,-7.67633,5,22:00-24:00,1,17.5,14.0,8.5,13.7,20.3,12.38,0.93,10,19.9,3,3,3,3,6,6,13,13,14,14,15,15,18,18,23,23,32,32,47
15040005000858,00004d41-3200-0400-0000-000000571ad0,60,7,48.14,33.54113,-7.67633,6,0:00-4:00,1,22.0,17.0,6.5,16.1,26.77,10.19,1.23,4,40.0,2,2,2,2,2,17,17,17,17,17,30,30,30,30,30,39,39,39,39
15040006421820,00004d41-3200-0400-0000-000000571ad3,60,7,40.91,33.54373,-7.6768,2,10:00-16:00,1,22.3,23.0,19.2,5.9,7.65,6.4,1.0,126,5.23,11,15,17,18,19,20,21,21,22,23,24,24,25,26,26,27,29,30,30
15040006421820,00004d41-3200-0400-0000-000000571ad3,60,7,40.91,33.54373,-7.6768,3,5:00-9:00,1,28.2,27.0,26.5,7.0,5.56,5.45,0.73,6,1.59,18,18,18,22,22,22,27,27,27,27,33,33,33,34,34,34,35,35,35
15040006421820,00004d41-3200-0400-0000-000000571ad3,60,7,40.91,33.54373,-7.6768,4,16:00-21:00,1,21.3,21.0,18.8,5.7,7.82,7.01,1.02,173,4.49,12,14,16,17,18,19,19,20,20,21,23,23,24,25,25,26,27,28,30
15040006421820,00004d41-3200-0400-0000-000000571ad3,60,7,40.91,33.54373,-7.6768,5,22:00-24:00,1,21.1,22.0,17.4,7.0,8.46,6.69,1.11,67,5.56,7,12,15,16,17,18,19,20,21,22,22,22,24,24,25,27,28,29,31
15040006421820,00004d41-3200-0400-0000-000000571ad3,60,7,40.91,33.54373,-7.6768,6,0:00-4:00,1,22.1,23.0,17.0,10.2,8.67,6.4,1.13,15,5.79,6,7,13,13,17,20,20,20,20,23,23,23,25,25,25,25,26,32,49
15040004653349,00004d41-3200-0400-0000-000000571ad7,18,7,23.92,33.54725,-7.67547,2,10:00-16:00,1,38.0,38.0,38.0,0.0,2.27,2.27,1.0,1,0.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
15040004653349,00004d41-3200-0400-0000-000000571ad7,18,7,23.92,33.54725,-7.67547,3,5:00-9:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004653349,00004d41-3200-0400-0000-000000571ad7,18,7,23.92,33.54725,-7.67547,4,16:00-21:00,1,18.0,18.0,18.0,0.0,4.78,4.78,2.11,1,0.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
15040004653349,00004d41-3200-0400-0000-000000571ad7,18,7,23.92,33.54725,-7.67547,5,22:00-24:00,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15040004653349,00004d41-3200-0400-0000-000000571ad7,18,7,23.92,33.54725,-7.67547,6,0:00-4:00,1,5.9,5.9,5.9,0.0,14.6,14.6,6.44,1,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
15040005000871,00004d41-3200-0400-0000-000000571ad8,60,7,31.37,33.54764,-7.67459,2,10:00-16:00,1,25.4,25.0,21.7,8.0,5.22,4.52,1.0,19,2.97,8,10,17,23,24,24,24,25,25,25,26,26,26,29,30,30,32,40,40
15040005000871,00004d41-3200-0400-0000-000000571ad8,60,7,31.37,33.54764,-7.67459,3,5:00-9:00,1,21.5,22.0,17.8,8.1,6.33,5.13,1.21,12,3.58,7,11,11,14,14,21,21,21,22,22,23,23,23,24,24,26,28,28,38
